candidate_id,candidate_name,congbio_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
BE0104,"Bradford, Ebenezer G.",NA,NA,NA,NA,NA
BE0106,"Brackett, Ezra",NA,NA,NA,NA,NA
BE0121,"Bliss, Ezra",NA,NA,NA,NA,NA
BE0125,"Bidel, Elias",NA,NA,NA,NA,NA
BE0126,"Bostwick, Erastus",NA,NA,NA,NA,NA
BE0127,"Balo, Eeo",NA,NA,NA,NA,NA
BE0128,"Bunnam, Enoch",NA,NA,NA,NA,NA
BE0129,"Briggs, Elpheus D.",NA,NA,NA,NA,NA
BE0130,"Butts, Esaisa",NA,NA,NA,NA,NA
BE0134,"Baleman, Ephraim",NA,NA,NA,NA,NA
BE0136,"Bangs, Edward D.",NA,NA,NA,NA,NA
BE0139,"Bridge, Ebenezer",NA,NA,NA,NA,NA
BE0146,"Brainard, Enoch",NA,NA,NA,NA,NA
BE0148,"Brown, Ephraim",NA,NA,NA,NA,NA
BE0149,"Boyd, Edmund",NA,NA,NA,NA,NA
BE0152,"Boundman, Elisha",NA,NA,NA,NA,NA
BE0153,"Bradley, Ephraim",NA,NA,NA,NA,NA
BE0157,"Bull, Ezra",NA,NA,NA,NA,NA
BE0163,"Belding, Elijah",NA,NA,NA,NA,NA
BE0166,"Butler, Ebenezer",NA,NA,NA,NA,NA
BE0168,"Baker, Ezra",B000060,"Baker, Ezra",1765,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000060
BE0170,"Bangs, Edward D.",NA,NA,NA,NA,NA
BE0171,"Benson, Egbert",B000388,"Benson, Egbert",1746,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000388
BE0172,"Butler, Ebenezer",NA,NA,NA,NA,NA
BE0174,"Barlow, Elisha",NA,NA,NA,NA,NA
BE0175,"Bateman, Ephraim",B000228,"Bateman, Ephraim",1780,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000228
BE0178,"Bartlett, Ezra",NA,NA,NA,NA,NA
BE0179,"Boudinot, Elias",B000661,"Boudinot, Elias",1740,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000661
BE0191,"Blaine, Ephraim",NA,NA,NA,NA,NA
BE0201,"Baldwin, Ethan",NA,NA,NA,NA,NA
BE0213,"Butler, Ezra",B001176,"Butler, Ezra",1763,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001176
BE0220,"Butler, Ebenezer, Jr.",NA,NA,NA,NA,NA
BE0225,"Bates, Elijah",NA,NA,NA,NA,NA
BE0228,"Bronson, Ethel",NA,NA,NA,NA,NA
BE0236,"Brownson, Ebenezer",NA,NA,NA,NA,NA
BE0242,"Bacon, Ezekiel",B000015,"Bacon, Ezekiel",1776,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000015
BE0250,"Baldwin, Eli",NA,NA,NA,NA,NA
BE0254,"Brown, Ethan A.",B000914,"Brown, Ethan Allen",1776,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000914
BE0257,"Brigham, Elisha",NA,NA,NA,NA,NA
BE0262,"Badger, Edmund",NA,NA,NA,NA,NA
BE0263,"Brockway, Ebenezer",NA,NA,NA,NA,NA
BF0008,"Beasley, Fitzgerald",NA,NA,NA,NA,NA
BF0009,"Boush, Frederick",NA,NA,NA,NA,NA
BF0013,"Bayliss, Francis",B000255,"Baylies, Francis",1783,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000255
BF0019,"Blake, Francis",NA,NA,NA,NA,NA
BF0030,"Bloodgood, Francis A.",NA,NA,NA,NA,NA
BF0032,"Brown, Francis",NA,NA,NA,NA,NA
BF0063,"Brooke, Francis T.",NA,NA,NA,NA,NA
BG0002,"Bedford, Gunning, Jr.",NA,NA,NA,NA,NA
BG0011,"Bedinger, George M.",B000301,"Bedinger, George Michael",1756,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000301
BG0012,NA,B000433,"Bibb, George Mortimer",1776,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000433
BG0016,"Bradbury, George",B000733,"Bradbury, George",1770,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000733
BG0023,"Baer, George",B000026,"Baer, George, Jr.",1763,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000026
BG0026,"Buchanan, George",NA,NA,NA,NA,NA
BG0048,"Bliss, George",NA,NA,NA,NA,NA
BG0049,"Barstow, Gideon",B000195,"Barstow, Gideon",1783,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000195
BG0056,"Bush, Gideon",NA,NA,NA,NA,NA
BG0058,"Burgin, George",NA,NA,NA,NA,NA
BG0059,"Burt, Gideon",NA,NA,NA,NA,NA
BG0065,"Brown, Gilbert",NA,NA,NA,NA,NA
BG0079,"Bill, Gospel",NA,NA,NA,NA,NA
BG0082,"Brayton, George",NA,NA,NA,NA,NA
BG0083,"Barstow, Gamaliel H.",NA,NA,NA,NA,NA
BG0091,"Badger, George E.",NA,NA,NA,NA,NA
BG0094,"Boddie, George",NA,NA,NA,NA,NA
BG0123,"Burnett, Garrad",NA,NA,NA,NA,NA
BH0039,"Bow, H.",NA,NA,NA,NA,NA
BH0050,"Bleecker, Harmanus",B000555,"Bleecker, Harmanus",1779,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000555
BH0054,"Bender, Hastings R.",NA,NA,NA,NA,NA
BH0065,"Branson, Henry",NA,NA,NA,NA,NA
BH0075,"Burghardt, Hugo",NA,NA,NA,NA,NA
BH0082,"Brown, Henry",NA,NA,NA,NA,NA
BH0084,"Burton, Hutchins G.",B001152,"Burton, Hutchins Gordon",1782,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001152
BH0091,"Brush, Henry",B000983,"Brush, Henry",1778,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000983
BH0114,"Brackenridge, Henry H.",NA,NA,NA,NA,NA
BH0118,"Balwin, Henry",NA,NA,NA,NA,NA
BH0120,"Brotts, Henry",NA,NA,NA,NA,NA
BH0134,"Buell, Horatio",NA,NA,NA,NA,NA
BH0142,"Baldwin, Henry",B000087,"Baldwin, Henry",1780,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000087
BH0159,"Blackledge, Henry",NA,NA,NA,NA,NA
BH0168,"Bryan, Henry H.",B000986,"Bryan, Henry Hunter",1786,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000986
BH0172,"Barlow, Hubbard",NA,NA,NA,NA,NA
BH0178,"Brandt, Henry",NA,NA,NA,NA,NA
BH0186,"Brown, Harmanus",NA,NA,NA,NA,NA
BH0194,"Baly, Henry",NA,NA,NA,NA,NA
BH0208,"Burgin, Hall",NA,NA,NA,NA,NA
BH0210,"Baylies, Hodijah",NA,NA,NA,NA,NA
BH0223,"Boardman, Homer",NA,NA,NA,NA,NA
BI0007,"Briggs, Isaac",NA,NA,NA,NA,NA
BI0008,"Bradley, Isaac",NA,NA,NA,NA,NA
BI0021,"Bartlett, Ichabod",B000205,"Bartlett, Ichabod",1786,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000205
BI0022,"Bloom, Isaac",NA,NA,NA,NA,NA
BI0025,"Barnard, Isaac",NA,NA,NA,NA,NA
BI0041,"Barnard, Isaac D.",NA,NA,NA,NA,NA
BI0042,"Barker, Isaac B.",NA,NA,NA,NA,NA
BI0043,"Bates, Isaac C.",NA,NA,NA,NA,NA
BI0058,"Bumpus, Isaac",NA,NA,NA,NA,NA
BI0059,"Burr, Isaac",NA,NA,NA,NA,NA
BI0071,"Burr, Isaac",NA,NA,NA,NA,NA
BI0086,"Butler, Isaac",NA,NA,NA,NA,NA
BI0087,"Bull, Isaac",NA,NA,NA,NA,NA
BJ0012,"Boss, John L.",B000650,"Boss, John Linscom, Jr.",1780,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000650
BJ0013,"Brown, John H.",NA,NA,NA,NA,NA
BJ0017,"Bartlett, Jonathan",NA,NA,NA,NA,NA
BJ0019,NA,B000731,"Brace, Jonathan",1754,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000731
BJ0028,"Barnes, Jonathan",NA,NA,NA,NA,NA
BJ0031,"Bodwell, John",NA,NA,NA,NA,NA
BJ0038,"Bowdoin, John",NA,NA,NA,NA,NA
BJ0039,"Bailey, Joseph",NA,NA,NA,NA,NA
BJ0040,"Bailey, Josiah",NA,NA,NA,NA,NA
BJ0041,"Brooks, John",NA,NA,NA,NA,NA
BJ0042,"Bowen, James",NA,NA,NA,NA,NA
BJ0043,"Bates, James",NA,NA,NA,NA,NA
BJ0044,"Bradbury, John",NA,NA,NA,NA,NA
BJ0049,"Balch, Jeremiah O.",NA,NA,NA,NA,NA
BJ0050,"Breathed, James",NA,NA,NA,NA,NA
BJ0072,"Banning, John",NA,NA,NA,NA,NA
BJ0078,"Bayard, James A.",B000249,"Bayard, James Asheton, Sr.",1767,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000249
BJ0090,"Broom, James M.",B000888,"Broom, James Madison",1776,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000888
BJ0100,"Booth, James, Jr.",NA,NA,NA,NA,NA
BJ0111,"Bryan, Joseph",B000989,"Bryan, Joseph",1773,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000989
BJ0118,NA,B000413,"Berrien, John Macpherson",1781,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000413
BJ0127,"Beardsley, John",NA,NA,NA,NA,NA
BJ0133,"Blair, James",B000526,"Blair, James",1790,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000526
BJ0143,"Blake, John W.",NA,NA,NA,NA,NA
BJ0147,NA,B000926,"Brown, John",1772,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000926
BJ0148,"Bell, Jonathan",NA,NA,NA,NA,NA
BJ0156,"Bridges, John L.",NA,NA,NA,NA,NA
BJ0158,"Buckingham, Jedidah P.",NA,NA,NA,NA,NA
BJ0163,"Bowyer, John",NA,NA,NA,NA,NA
BJ0175,"Brown, John",B000929,"Brown, John",1757,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000929
BJ0180,NA,B000787,"Breckinridge, John",1760,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000787
BJ0201,"Boyle, John",B000729,"Boyle, John",1774,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000729
BJ0210,NA,B000554,"Bledsoe, Jesse",1776,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000554
BJ0213,"Brannon, John",NA,NA,NA,NA,NA
BJ0216,"Breckenridge, James D.",B000786,"Breckinridge, James Douglas",NA,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000786
BJ0236,"Breathitt, John",NA,NA,NA,NA,NA
BJ0266,"Brown, James",B000921,"Brown, James",1766,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000921
BJ0274,"Brown, John",NA,NA,NA,NA,NA
BJ0296,"Byland, John",NA,NA,NA,NA,NA
BJ0314,"Bowman, Jonathan",NA,NA,NA,NA,NA
BJ0315,"Brown, John",B000928,"Brown, John",NA,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000928
BJ0319,"Bridge, James",NA,NA,NA,NA,NA
BJ0321,"Bailey, John",B000041,"Bailey, John",1786,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000041
BJ0327,"Barney, Joshua",NA,NA,NA,NA,NA
BJ0329,"Bartlett, Joseph",NA,NA,NA,NA,NA
BJ0335,"Boyd, Joseph C.",NA,NA,NA,NA,NA
BJ0341,"Bartlett, Josiah S.",NA,NA,NA,NA,NA
BJ0353,"Bowdoin, James",NA,NA,NA,NA,NA
BJ0385,"Billstock, Jonathan",NA,NA,NA,NA,NA
BJ0388,"Baker, James",NA,NA,NA,NA,NA
BJ0392,"Bartlett, Jeduthen",NA,NA,NA,NA,NA
BJ0396,"Bowker, Joel",NA,NA,NA,NA,NA
BJ0397,"Barney, John H.",B000162,"Barney, John",1785,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000162
BJ0400,"Bellyache, Joseph E.",NA,NA,NA,NA,NA
BJ0406,"Barnesof, James",NA,NA,NA,NA,NA
BJ0407,"Bancroft, Jonas",NA,NA,NA,NA,NA
BJ0408,"Bradlee, Joseph P.",NA,NA,NA,NA,NA
BJ0411,"Bastow, John B.",NA,NA,NA,NA,NA
BJ0412,"Bartlett, J.",NA,NA,NA,NA,NA
BJ0448,"Barker, Jacob",NA,NA,NA,NA,NA
BJ0467,"Bowdoin, James, Jr.",NA,NA,NA,NA,NA
BJ0470,"Blackwell, J. T.",NA,NA,NA,NA,NA
BJ0474,"Berry, John M.",NA,NA,NA,NA,NA
BJ0477,"Bishop, John",NA,NA,NA,NA,NA
BJ0484,"Bacon, John",B000017,"Bacon, John",1738,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000017
BJ0485,"Bowers, John",NA,NA,NA,NA,NA
BJ0486,"Barker, Joseph",B000144,"Barker, Joseph",1751,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000144
BJ0492,"Brazer, John",NA,NA,NA,NA,NA
BJ0499,"Barker, Joseph",NA,NA,NA,NA,NA
BJ0503,"Bailey, Jeremiah",NA,NA,NA,NA,NA
BJ0505,"Brooks, John",NA,NA,NA,NA,NA
BJ0545,"Bartlett, Josiah",B000207,"Bartlett, Josiah, Jr.",1768,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000207
BJ0546,"Bell, John",NA,NA,NA,NA,NA
BJ0551,"Bradley, John",NA,NA,NA,NA,NA
BJ0552,"Bellows, John",NA,NA,NA,NA,NA
BJ0558,"Blanchard, Joseph",NA,NA,NA,NA,NA
BJ0561,"Barnes, Judah",NA,NA,NA,NA,NA
BJ0562,"Bud, John",NA,NA,NA,NA,NA
BJ0563,"Badger, Joseph, Jr.",NA,NA,NA,NA,NA
BJ0570,"Bowers, James",NA,NA,NA,NA,NA
BJ0572,"Bartlett, Joseph",NA,NA,NA,NA,NA
BJ0579,"Braat, Jaup",NA,NA,NA,NA,NA
BJ0580,"Brownell, Jonathan",NA,NA,NA,NA,NA
BJ0581,"Burr, Jacob",NA,NA,NA,NA,NA
BJ0582,"Butler, Josiah",B001181,"Butler, Josiah",1779,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001181
BJ0587,"Beatty, John",B000282,"Beatty, John",1749,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000282
BJ0588,"Bayard, John",NA,NA,NA,NA,NA
BJ0589,"Bloomfield, Joseph",B000566,"Bloomfield, Joseph",1753,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000566
BJ0590,"Benson, John",NA,NA,NA,NA,NA
BJ0596,"Brush, John",NA,NA,NA,NA,NA
BJ0601,"Budd, Joseph",NA,NA,NA,NA,NA
BJ0636,"Brisbin, James, Jr.",NA,NA,NA,NA,NA
BJ0646,"Budlong, John",NA,NA,NA,NA,NA
BJ0647,"Bellinger, John, Jr.",NA,NA,NA,NA,NA
BJ0649,"Baker, Joseph",NA,NA,NA,NA,NA
BJ0650,"Bullin, John, Jr.",NA,NA,NA,NA,NA
BJ0665,"Bay, John",NA,NA,NA,NA,NA
BJ0667,"Bruyn, Johannes",NA,NA,NA,NA,NA
BJ0669,"Broome, John",NA,NA,NA,NA,NA
BJ0672,"Brown, Jonathan",NA,NA,NA,NA,NA
BJ0673,"Bradner, John",NA,NA,NA,NA,NA
BJ0683,"Bird, John",B000477,"Bird, John",1768,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000477
BJ0691,"Bleecker, John",NA,NA,NA,NA,NA
BJ0709,"Burt, James",NA,NA,NA,NA,NA
BJ0712,"Ballard, John",NA,NA,NA,NA,NA
BJ0724,"Barber, John",NA,NA,NA,NA,NA
BJ0726,"Bulkley, John W.",NA,NA,NA,NA,NA
BJ0736,"Barker, James",NA,NA,NA,NA,NA
BJ0738,"Baltimore, James",NA,NA,NA,NA,NA
BJ0742,"Bowers, John M.",B000691,"Bowers, John Myer",1772,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000691
BJ0744,"Bristol, Joel",NA,NA,NA,NA,NA
BJ0751,"Bingham, John",NA,NA,NA,NA,NA
BJ0752,"Brown, Jacob",NA,NA,NA,NA,NA
BJ0757,"Birdsall, James",B000482,"Birdsall, James",1783,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000482
BJ0758,"Brown, John, Jr.",NA,NA,NA,NA,NA
BJ0759,"Beach, John H.",NA,NA,NA,NA,NA
BJ0763,"Barker, Josephus",NA,NA,NA,NA,NA
BJ0769,"Bostwick, Jabez",NA,NA,NA,NA,NA
BJ0770,"Blake, John, Jr.",B000533,"Blake, John, Jr.",1762,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000533
BJ0771,"Bryan, John A.",NA,NA,NA,NA,NA
BJ0779,"Blakely, John",NA,NA,NA,NA,NA
BJ0780,"Bergen, John T.",NA,NA,NA,NA,NA
BJ0782,"Baker, John",NA,NA,NA,NA,NA
BJ0783,"Benford, John",NA,NA,NA,NA,NA
BJ0785,"Brown, James",NA,NA,NA,NA,NA
BJ0791,"Binford, John M.",NA,NA,NA,NA,NA
BJ0816,"Baker, Jonathan",NA,NA,NA,NA,NA
BJ0817,NA,B000763,"Branch, John",1782,1863,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000763
BJ0822,"Beshal, John",NA,NA,NA,NA,NA
BJ0827,"Bryan, Joseph H.",B000990,"Bryan, Joseph Hunter",1782,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000990
BJ0828,"Buck, John",NA,NA,NA,NA,NA
BJ0842,"Bird, Jesse",NA,NA,NA,NA,NA
BJ0857,"Bowen, John M.",NA,NA,NA,NA,NA
BJ0862,"Bryan, John H.",B000988,"Bryan, John Heritage",1798,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000988
BJ0866,"Bigger, John",NA,NA,NA,NA,NA
BJ0900,"Baker, John",NA,NA,NA,NA,NA
BJ0901,"Brimer, John",NA,NA,NA,NA,NA
BJ0902,"Burkin, Jonathan",NA,NA,NA,NA,NA
BJ0907,"Bun, John",NA,NA,NA,NA,NA
BJ0912,"Burnett, Jacob",NA,NA,NA,NA,NA
BJ0928,"Burin, James",NA,NA,NA,NA,NA
BJ0946,"Blair, John",NA,NA,NA,NA,NA
BJ0948,"Barclay, John",NA,NA,NA,NA,NA
BJ0968,"Brady, James",NA,NA,NA,NA,NA
BJ0972,"Bucher, Jacob",NA,NA,NA,NA,NA
BJ0989,"Bull, John",NA,NA,NA,NA,NA
BJ1002,"Brandon, John",NA,NA,NA,NA,NA
BJ1013,"Bower, Jacob",NA,NA,NA,NA,NA
BJ1047,"Brown, John",NA,NA,NA,NA,NA
BJ1071,"Banks, James",NA,NA,NA,NA,NA
BJ1083,"Black, Joel",NA,NA,NA,NA,NA
BJ1086,"Bartlett, John",NA,NA,NA,NA,NA
BJ1087,"Bridge, John",NA,NA,NA,NA,NA
BJ1089,"Buchanan, James",B001005,"Buchanan, James",1791,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001005
BJ1097,"Bass, Jonathan",NA,NA,NA,NA,NA
BJ1099,"Berry, Joseph",NA,NA,NA,NA,NA
BJ1100,"Boyden, Joseph",NA,NA,NA,NA,NA
BJ1101,"Burr, Joseph",NA,NA,NA,NA,NA
BJ1102,"Burton, Josiah",NA,NA,NA,NA,NA
BJ1122,"Butler, Joel",NA,NA,NA,NA,NA
BJ1126,"Brownman, Jack",NA,NA,NA,NA,NA
BJ1127,"Brigham, Jonas",NA,NA,NA,NA,NA
BJ1128,"Brisman, Joseph",NA,NA,NA,NA,NA
BJ1130,"Barne, Jabez",NA,NA,NA,NA,NA
BJ1133,"Berry, Joseph",NA,NA,NA,NA,NA
BJ1135,"Bigelow, Jabez",NA,NA,NA,NA,NA
BJ1136,"Beman, Joseph",NA,NA,NA,NA,NA
BJ1137,"Brown, James",NA,NA,NA,NA,NA
BJ1138,"Burton, J.",NA,NA,NA,NA,NA
BJ1139,"Berry, Jonathan",NA,NA,NA,NA,NA
BJ1140,"Brown, John",NA,NA,NA,NA,NA
BJ1165,"Blackwell, J. T.",NA,NA,NA,NA,NA
BJ1166,"Bullock, Joseph",NA,NA,NA,NA,NA
BJ1167,"Boyed, John A.",NA,NA,NA,NA,NA
BJ1168,"Buck, Joshua",NA,NA,NA,NA,NA
BJ1169,"Bennet, John",NA,NA,NA,NA,NA
BJ1186,"Brown, James",NA,NA,NA,NA,NA
BJ1199,"Barnham, John",NA,NA,NA,NA,NA
BJ1203,"Boyd, John",NA,NA,NA,NA,NA
BJ1235,"Brown, Jonathan",NA,NA,NA,NA,NA
BJ1239,"Burd, John A.",NA,NA,NA,NA,NA
BJ1251,"Bell, Joshua G.",NA,NA,NA,NA,NA
BJ1262,"Britton, Josiah",NA,NA,NA,NA,NA
BJ1269,"Buffum, Joseph",B001042,"Buffum, Joseph, Jr.",1784,1874,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001042
BJ1272,"Boody, Joseph",NA,NA,NA,NA,NA
BJ1277,"Bell, Joseph",NA,NA,NA,NA,NA
BJ1305,"Bingham, James H.",NA,NA,NA,NA,NA
BJ1311,"Brown, John",B000927,"Brown, John",1736,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000927
BJ1312,NA,B001137,"Burrill, James, Jr.",1772,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001137
BJ1340,"Button, James",NA,NA,NA,NA,NA
BJ1341,"Blyth, Joseph",NA,NA,NA,NA,NA
BJ1342,"Barr, John",NA,NA,NA,NA,NA
BJ1369,NA,B000350,"Bellinger, Joseph",1773,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000350
BJ1390,NA,B000808,"Brevard, Joseph",1766,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000808
BJ1396,"Beale, James M.",NA,NA,NA,NA,NA
BJ1399,"Browning, Jeremiah",NA,NA,NA,NA,NA
BJ1411,NA,B000684,"Bowen, John H.",1780,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000684
BJ1416,"Brown, John",NA,NA,NA,NA,NA
BJ1418,"Blair, John",B000528,"Blair, John",1790,1863,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000528
BJ1424,"Bruce, John",NA,NA,NA,NA,NA
BJ1426,"Bowman, John",NA,NA,NA,NA,NA
BJ1431,"Breckenridge, James",B000785,"Breckinridge, James",1763,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000785
BJ1440,"Briggs, John H.",NA,NA,NA,NA,NA
BJ1441,"Brown, Jesse",NA,NA,NA,NA,NA
BJ1447,"Brooker, Joseph",NA,NA,NA,NA,NA
BJ1448,"Blackwell, John",NA,NA,NA,NA,NA
BJ1460,"Ball, James",NA,NA,NA,NA,NA
BJ1470,"Baker, Jerman",NA,NA,NA,NA,NA
BJ1485,"Barbour, James",B000127,"Barbour, James",1775,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000127
BJ1490,"Bonaparte, Jerome",NA,NA,NA,NA,NA
BJ1508,"Brower, John",NA,NA,NA,NA,NA
BJ1509,"Baker, John",B000067,"Baker, John",NA,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000067
BJ1516,"Barbour, John S.",B000128,"Barbour, John Strode",1790,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000128
BJ1539,"Barrows, Jonathan",NA,NA,NA,NA,NA
BJ1543,"Bran, Jonathan",NA,NA,NA,NA,NA
BJ1555,"Baldwin, John",B000090,"Baldwin, John",1772,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000090
BJ1557,"Bush, John",NA,NA,NA,NA,NA
BL0003,"Barnard, Levi",NA,NA,NA,NA,NA
BL0012,"Barnard, Lucius",NA,NA,NA,NA,NA
BL0023,"Baldwin, Leammi",NA,NA,NA,NA,NA
BL0026,"Babbet, Levi",NA,NA,NA,NA,NA
BL0027,"Bartlett, L.",NA,NA,NA,NA,NA
BL0033,"Baldwin, Loammi",NA,NA,NA,NA,NA
BL0036,"Bronk, Leonard",NA,NA,NA,NA,NA
BL0037,"Bigelow, Lewis",B000455,"Bigelow, Lewis",1785,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000455
BL0038,"Bartlett, Levi",NA,NA,NA,NA,NA
BL0041,"Bronk, Leonard",NA,NA,NA,NA,NA
BL0045,"Burrows, Latham A.",NA,NA,NA,NA,NA
BL0047,"Badger, Luther",B000023,"Badger, Luther",1785,1869,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000023
BL0052,"Barber, Levi",B000124,"Barber, Levi",1777,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000124
BL0054,"Belt, Levin",NA,NA,NA,NA,NA
BL0059,"Bliss, Lyman",NA,NA,NA,NA,NA
BL0063,"Butler, Lord",NA,NA,NA,NA,NA
BL0071,"Bramlett, Lunsford M.",NA,NA,NA,NA,NA
BL0075,"Benton, Lemuel",B000396,"Benton, Lemuel",1754,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000396
BL0078,"Bottom, Lemuel",NA,NA,NA,NA,NA
BL0081,"Brown, L.",NA,NA,NA,NA,NA
BL0083,"Boardman, Langley",NA,NA,NA,NA,NA
BL0089,"Berry, Lawrence",NA,NA,NA,NA,NA
BM0005,"Baker, Moses",NA,NA,NA,NA,NA
BM0028,"Bliss, Moses",NA,NA,NA,NA,NA
BM0029,"Brown, Moses",NA,NA,NA,NA,NA
BM0034,"Bullen, Moses",NA,NA,NA,NA,NA
BM0040,"Brandon, Matthew",NA,NA,NA,NA,NA
BM0045,"Bedell, Moody",NA,NA,NA,NA,NA
BM0053,"Beadle, Michal",NA,NA,NA,NA,NA
BM0058,"Booth, Martin",NA,NA,NA,NA,NA
BM0060,"Brooks, Micah",B000883,"Brooks, Micah",1775,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000883
BM0081,"Baldwin, Michael",NA,NA,NA,NA,NA
BM0087,"Bartley, Mordecai",B000210,"Bartley, Mordecai",1783,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000210
BM0097,"Brockenbrough, Moore F.",NA,NA,NA,NA,NA
BM0099,"Biddle, Marks John",NA,NA,NA,NA,NA
BN0004,"Benedict, Noah B.",NA,NA,NA,NA,NA
BN0011,"Bishop, Nathaniel",NA,NA,NA,NA,NA
BN0012,"Bags, Noble",NA,NA,NA,NA,NA
BN0014,"Barber, Noyes",B000125,"Barber, Noyes",1781,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000125
BN0018,"Baldwin, Nahum",NA,NA,NA,NA,NA
BN0023,"Beall, Norborne B.",NA,NA,NA,NA,NA
BN0024,"Bishop, Nathaniel",NA,NA,NA,NA,NA
BN0025,"Bags, Noble",NA,NA,NA,NA,NA
BN0040,"Bull, Nathan",NA,NA,NA,NA,NA
BN0041,"Bacheller, Nehemiah",NA,NA,NA,NA,NA
BN0073,"Beck, Nicholas F.",NA,NA,NA,NA,NA
BN0074,"Bryan, Nathan",B000991,"Bryan, Nathan",1748,1798,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000991
BN0078,"Bayless, Nicholas",NA,NA,NA,NA,NA
BN0079,"Buswell, Nicholas",NA,NA,NA,NA,NA
BN0080,"Boileau, Nicholas Bellew",NA,NA,NA,NA,NA
BN0081,"Battum, Nathan H.",NA,NA,NA,NA,NA
BN0082,"Bryan, Nathan",NA,NA,NA,NA,NA
