congbio_id,candidate_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
W000523,WJ0804,"Williams, Jonathan",1750,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000523
W000526,WL0031,"Williams, Lemuel",1747,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000526
W000527,WL0047,"Williams, Lewis",1782,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000527
W000529,WM0000,"Williams, Marmaduke",1774,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000529
W000531,WN0088,"Williams, Nathan",1773,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000531
W000534,WR0105,"Williams, Robert",1773,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000534
W000540,WT0095,"Williams, Thomas Hill",1780,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000540
W000541,WT0003,"Williams, Thomas Scott",1777,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000541
W000551,WH0019,"Williamson, Hugh",1735,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000551
W000554,WW0135,"Williamson, William Durkee",1779,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000554
W000560,WF0038,"Willis, Francis",1745,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000560
W000565,WW0164,"Willoughby, Westel, Jr.",1769,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000565
W000568,WA0179,"Wilson, Alexander",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000568
W000584,WH0095,"Wilson, Henry",1778,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000584
W000586,WI0028,"Wilson, Isaac",1780,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000586
W000592,WJ0328,"Wilson, James",1766,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000592
W000588,WJ0898,"Wilson, James",1779,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000588
W000595,WJ0372,"Wilson, James Jefferson",1775,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000595
W000598,WJ0313,"Wilson, John",1777,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000598
W000597,WJ0940,"Wilson, John",1773,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000597
W000606,WN0089,"Wilson, Nathan",1758,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000606
W000615,WT0140,"Wilson, Thomas",1765,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000615
W000616,WT0157,"Wilson, Thomas",1772,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000616
W000618,WW0287,"Wilson, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000618
W000619,WW0209,"Wilson, William",1773,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000619
W000633,WP0051,"Wingate, Paine",1739,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000633
W000637,WR0158,"Winn, Richard",1750,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000637
W000642,WJ0494,"Winston, Joseph",1746,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000642
W000644,WE0098,"Winter, Elisha I.",1781,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000644
W000657,WJ0969,"Witherell, James",1759,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000657
W000661,WR0147,"Witherspoon, Robert",1767,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000661
W000673,WG0097,"Wolf, George",1777,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000673
W000687,WA0060,"Wood, Abiel",1772,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000687
W000703,WS0120,"Wood, Silas",1769,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000703
W000711,WL0039,"Woodbury, Levi",1789,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000711
W000712,WD0058,"Woodcock, David",1785,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000712
W000722,WH0059,"Woods, Henry",1764,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000722
W000725,WJ0613,"Woods, John",1761,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000725
W000724,WJ0599,"Woods, John",1794,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000724
W000727,WW0171,"Woods, William",1790,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000727
W000729,WS0054,"Woodson, Samuel Hughes",1777,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000729
W000733,WW0367,"Woodward, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000733
W000745,WL0064,"Worman, Ludwig",1761,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000745
W000750,WT0156,"Worthington, Thomas",1773,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000750
W000751,WT0053,"Worthington, Thomas Contee",1782,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000751
W000764,WJ0569,"Wright, John Crafts",1783,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000764
W000768,WR0038,"Wright, Robert",1752,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000768
W000774,WJ0860,"Wurts, John",1792,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000774
W000783,WH0022,"Wynkoop, Henry",1737,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000783
W000786,WT0142,"Wynns, Thomas",1764,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000786
Y000001,YB0003,"Yancey, Bartlett",1785,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000001
Y000009,YJ0021,"Yates, John Barentse",1784,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000009
Y000057,YW0000,"Young, William Singleton",1790,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000057
